candidate_id,course_offering_id,faculty_id,match_score,expertise_match,workload_fit,availability_fit,preference_fit,conflict_risk,proposed_by_agent,status
b9b27fb6-8122-4cd0-a5b3-8338aeb6dd09,ca48ee02-7dcb-48a2-8955-350ef27f165c,86e5cc5b-fee4-48db-bb91-f3ede1c5fac8,0.641,0.797,0.483,0.552,0.702,0.42,True,ALTERNATIVE
40bff8c0-0b84-47ee-a6ff-2b091f129158,84372ff1-3ff7-4957-b791-0a8d57e42f44,0f5d0964-8c90-4882-afd4-c254e28dc639,0.855,0.754,0.921,0.881,0.937,0.135,True,RECOMMENDED
fc4d8d6a-aa3b-4832-8423-9dd9e3765252,84372ff1-3ff7-4957-b791-0a8d57e42f44,7c259c75-bcad-4031-953f-e876da90d0ff,0.81,0.946,0.691,0.72,0.852,0.247,True,RECOMMENDED
24ea7895-9eaa-4b6f-9251-7b8a2f34ede2,84372ff1-3ff7-4957-b791-0a8d57e42f44,95403225-c5f1-42b0-b165-bf827c804d24,0.782,0.874,0.757,0.673,0.763,0.243,True,RECOMMENDED
8268c8c2-2103-444b-b3c1-b77597b125e2,84372ff1-3ff7-4957-b791-0a8d57e42f44,788ef180-7b30-45ef-bcbc-007850bfcf10,0.853,0.947,0.791,0.792,0.862,0.224,True,RECOMMENDED
fc0e2455-8a45-4d1e-98cb-751e67e3e93a,84372ff1-3ff7-4957-b791-0a8d57e42f44,a2f5aeed-8d46-419f-8dc1-fc6d9bc6dad3,0.69,0.714,0.704,0.74,0.569,0.355,True,ALTERNATIVE
dff8d49c-18d5-4785-8957-328d304e3e3b,5cc16f7d-fb2b-4aa7-b2bc-3ddecf451fe8,a658c424-9743-47b5-8985-48888b493f46,0.846,0.853,0.863,0.847,0.779,0.121,True,RECOMMENDED
cb32f727-1802-462a-8233-aaebba3a5061,5cc16f7d-fb2b-4aa7-b2bc-3ddecf451fe8,c8e4e224-374f-4960-b3d6-ada1f42177c5,0.78,0.782,0.698,0.778,0.925,0.207,True,ALTERNATIVE
2bef4bcd-1739-4405-9bb4-9e47f249388f,5cc16f7d-fb2b-4aa7-b2bc-3ddecf451fe8,af51b029-088e-4bd1-afa6-2f69e12673f8,0.788,0.879,0.642,0.711,0.97,0.264,True,ALTERNATIVE
728fac60-7ec5-40fe-9ad4-6ca22cfad740,5cc16f7d-fb2b-4aa7-b2bc-3ddecf451fe8,a38705dc-2303-4c90-8515-d3d1bc07b0fd,0.858,0.842,0.852,0.853,0.917,0.14,True,RECOMMENDED
f934c8c6-e59a-497b-b0f4-7c4f1e0d9c76,5cc16f7d-fb2b-4aa7-b2bc-3ddecf451fe8,dad4905c-bff2-4fb6-9dbc-825507de6fe7,0.739,0.767,0.766,0.782,0.633,0.384,True,RECOMMENDED
8e88ec18-8c95-4c4a-8409-a2f7ed91ae98,3f842764-18a3-40b3-93e0-0ebcbf5d4543,91b9a495-be13-472f-9c89-32f84d23bb60,0.755,0.814,0.631,0.746,0.881,0.284,True,RECOMMENDED
8815200d-31d3-4c5e-9896-007ac901df55,3f842764-18a3-40b3-93e0-0ebcbf5d4543,40073a2c-3d53-48fa-b7cb-86cfc1e69a96,0.828,0.782,0.889,0.917,0.703,0.154,True,ALTERNATIVE
86e03aee-bcd1-4e78-bdd6-d78220dfb2b6,3f842764-18a3-40b3-93e0-0ebcbf5d4543,763f4df5-1ce9-4f47-8308-fcc0b4922480,0.79,0.82,0.717,0.722,0.927,0.184,True,RECOMMENDED
83e5cf2b-3618-4417-b875-02f41b687361,3f842764-18a3-40b3-93e0-0ebcbf5d4543,4385e1ac-ff56-499c-b3ea-f627b0f1cf96,0.827,0.961,0.755,0.654,0.895,0.234,True,RECOMMENDED
deb8b44a-b0d2-428a-b141-88e045271ca7,3f842764-18a3-40b3-93e0-0ebcbf5d4543,a658c424-9743-47b5-8985-48888b493f46,0.703,0.785,0.648,0.656,0.739,0.42,True,ALTERNATIVE
e8c4eaee-a302-4e00-a851-6421f0da0a90,6960b147-5824-464d-9763-6e87e28de15e,a44d1f42-f622-4d84-bdc0-d501fc60b0fa,0.693,0.788,0.598,0.576,0.803,0.334,True,ALTERNATIVE
a5fea5f7-20c5-4727-9c2e-247b0e8665c2,6960b147-5824-464d-9763-6e87e28de15e,0c87b362-ab3c-4f80-a146-c6aecae2ec37,0.864,0.922,0.829,0.792,0.88,0.135,True,ALTERNATIVE
ae5deab8-37b9-488c-aaf4-4b123392e430,6960b147-5824-464d-9763-6e87e28de15e,379387c5-f82b-4ac2-aa2e-d9083ccf5700,0.793,0.891,0.72,0.694,0.842,0.254,True,ALTERNATIVE
f461adb6-f82d-4b9d-bfe8-7329e3b019c9,6960b147-5824-464d-9763-6e87e28de15e,0fc74955-aa98-4e75-908c-1564920a1056,0.819,0.855,0.745,0.838,0.86,0.202,True,ALTERNATIVE
7a215bb5-9959-47e3-b48b-f2b198289cec,6960b147-5824-464d-9763-6e87e28de15e,9cb1cee0-94c0-4b90-95e8-cd8719afa4aa,0.71,0.747,0.729,0.715,0.648,0.412,True,ALTERNATIVE
a2e99a84-94cc-4e47-b3ef-7de226e6e1fd,1bc071dc-5045-426f-a470-2d42be285c71,3d135688-c90d-43e9-9281-2c574f02ab3c,0.831,0.92,0.744,0.693,0.961,0.182,True,RECOMMENDED
d671fab0-c7b1-4a64-a1d9-9b742a267b68,1bc071dc-5045-426f-a470-2d42be285c71,4b542179-96b2-4b5e-814a-1eaddbeeb809,0.813,0.898,0.719,0.819,0.783,0.203,True,RECOMMENDED
882350f2-6ee3-4612-b6a5-c54792e22755,1bc071dc-5045-426f-a470-2d42be285c71,6ca54e60-fd4f-4b6b-aed3-77ba941f43f2,0.775,0.87,0.638,0.683,0.935,0.261,True,RECOMMENDED
2e95c215-3848-4a7f-a10c-422d9cc9a84e,1bc071dc-5045-426f-a470-2d42be285c71,31a6aa84-5364-4059-b8ea-b43f8d838892,0.885,0.89,0.923,0.769,0.97,0.145,True,RECOMMENDED
32cdd5f9-d7c8-4b57-b77e-24769aa412f3,1bc071dc-5045-426f-a470-2d42be285c71,d2a76668-eedd-4e71-8b49-df377f94d143,0.629,0.664,0.526,0.62,0.774,0.42,True,ALTERNATIVE
3a7d4585-b2f8-4aff-89c6-5ab0bc9badaf,5a1ef5f6-127c-4971-bf16-46b6019a5728,4cbf28f6-b13e-4fd4-b2e0-ebc2a543c9a9,0.851,0.98,0.762,0.802,0.78,0.177,True,RECOMMENDED
f0e1fbe1-5df8-491d-a2ec-12ec4fcdedb5,5a1ef5f6-127c-4971-bf16-46b6019a5728,8fbbb990-ff8e-4d64-8b86-5f155d128f77,0.77,0.826,0.718,0.64,0.896,0.231,True,ALTERNATIVE
0d35262c-e6bd-4bf6-9bfc-eac47b7edb94,5a1ef5f6-127c-4971-bf16-46b6019a5728,5beadf28-fc1d-4234-9d00-4b922dc39666,0.816,0.884,0.768,0.695,0.934,0.255,True,RECOMMENDED
6e47e2b2-a8a5-4db0-9869-ac4fbd89e58a,5a1ef5f6-127c-4971-bf16-46b6019a5728,328ea7cc-8fa1-415e-ab74-5abf59d37c77,0.852,0.808,0.902,0.838,0.873,0.127,True,RECOMMENDED
fa6c8324-0b34-40b0-9731-0dbacfc47f7a,5a1ef5f6-127c-4971-bf16-46b6019a5728,b44ede2f-65a0-40c0-9cab-dff9bd8d7783,0.717,0.753,0.716,0.75,0.613,0.328,True,ALTERNATIVE
a618cbbe-6b7f-4496-9a14-e6d6d53e5f6c,913cd5f8-921b-4bb0-a117-069df725a2b3,906b9bde-26a7-4abf-951c-fe74a0417103,0.877,0.894,0.829,0.87,0.917,0.089,True,RECOMMENDED
671a7424-a2fb-4fd4-89c3-95813f165261,913cd5f8-921b-4bb0-a117-069df725a2b3,c9b28a7c-32c9-4810-ad53-306fdfe493a2,0.788,0.846,0.757,0.692,0.843,0.242,True,RECOMMENDED
ee74882a-2f14-4e0c-9df6-2959b8f3b75c,913cd5f8-921b-4bb0-a117-069df725a2b3,a70455cc-6f0f-4799-9307-616990eed20f,0.845,0.897,0.787,0.766,0.97,0.223,True,RECOMMENDED
61024493-29aa-4784-b73f-6025ad0d6027,913cd5f8-921b-4bb0-a117-069df725a2b3,c4bbc12c-772f-4932-b8f7-33947b0b0651,0.805,0.979,0.684,0.674,0.814,0.266,True,ALTERNATIVE
f6d91cec-050f-4d9a-9408-7be213e886ba,913cd5f8-921b-4bb0-a117-069df725a2b3,d5dddfb4-cc8d-4edf-bacb-77153dc87653,0.74,0.86,0.727,0.73,0.58,0.42,True,RECOMMENDED
ff22aa40-63ab-4e1d-95af-71ab95a6d5a0,186108a1-c1d9-49ed-a582-15064317ffd6,ec8636b6-71a4-411e-a406-2e60e04c5579,0.81,0.76,0.802,0.814,0.97,0.245,True,ALTERNATIVE
1c99b965-de3b-463c-b1d4-a02e908d0f7a,186108a1-c1d9-49ed-a582-15064317ffd6,0ec91f17-1be8-4b13-b90b-4958fc80217f,0.793,0.891,0.652,0.711,0.951,0.26,True,ALTERNATIVE
9ecdf996-b488-4636-8a05-e5cd524561e8,186108a1-c1d9-49ed-a582-15064317ffd6,efadb031-5b56-4fe8-bbfc-5afb2e74eaa7,0.798,0.858,0.704,0.737,0.933,0.254,True,ALTERNATIVE
a14e97b1-6d7e-4b48-909c-4a691e49c117,186108a1-c1d9-49ed-a582-15064317ffd6,ccd6d225-fc9c-4ce7-94a5-23e53daace6a,0.83,0.899,0.795,0.783,0.792,0.177,True,ALTERNATIVE
e583434f-2db4-405e-a776-315de6a45142,186108a1-c1d9-49ed-a582-15064317ffd6,1e4fee20-7dc4-4a7c-b3fc-3b5026332a98,0.787,0.797,0.812,0.857,0.7,0.336,True,RECOMMENDED
30b46ce1-fdea-4197-a236-83fafd366569,eb030127-b435-4f67-bf24-aacba4e99474,af650bfb-e718-45ae-a102-a94ca5f1ef64,0.745,0.832,0.586,0.675,0.948,0.298,True,ALTERNATIVE
0b1c85fb-631e-41d0-8730-a5e6119ed4d8,eb030127-b435-4f67-bf24-aacba4e99474,9cc63c57-6d20-4b4a-bb5c-871ac4e84d2a,0.773,0.867,0.624,0.689,0.951,0.27,True,ALTERNATIVE
9750566e-03ff-4275-abb7-249c499de2f3,eb030127-b435-4f67-bf24-aacba4e99474,86884c41-b8a1-4156-872f-c8929b2f0505,0.823,0.888,0.779,0.776,0.827,0.209,True,ALTERNATIVE
61d16c1b-e641-445c-8278-e602eaf77bc4,eb030127-b435-4f67-bf24-aacba4e99474,b1f6f2b2-c28b-49c3-83f3-b1f8eb7ab18f,0.675,0.885,0.501,0.542,0.708,0.407,True,ALTERNATIVE
00b0fbeb-2dec-40c5-b5d4-2e1a880d1b59,eb030127-b435-4f67-bf24-aacba4e99474,c133c8ac-91e6-4c22-93b6-fafb697b9227,0.631,0.678,0.547,0.659,0.669,0.42,True,ALTERNATIVE
44cda761-eb9b-470d-a5e2-f918171adaf2,3c797dbd-390f-41e9-9682-327e0fcca194,0fccc82e-e112-446d-a876-2ed436d86120,0.849,0.892,0.82,0.735,0.97,0.186,True,RECOMMENDED
78b760b5-7057-42eb-8a96-bc8a964333f6,3c797dbd-390f-41e9-9682-327e0fcca194,065ccff1-2c19-4d20-9bee-332b883310ac,0.874,0.932,0.856,0.759,0.913,0.118,True,RECOMMENDED
68d4e3b3-9dd5-40ad-8c89-4b6e241e3251,3c797dbd-390f-41e9-9682-327e0fcca194,7f0f6929-eb32-40c7-8a9d-6125875f1c67,0.792,0.898,0.663,0.776,0.83,0.269,True,RECOMMENDED
5ae9ffbb-3757-4cc4-ace9-648095923503,3c797dbd-390f-41e9-9682-327e0fcca194,86e5cc5b-fee4-48db-bb91-f3ede1c5fac8,0.725,0.776,0.587,0.637,0.97,0.271,True,ALTERNATIVE
b8996d42-a89f-4930-ab3a-6db1916aa9ad,3c797dbd-390f-41e9-9682-327e0fcca194,17ea17dc-808e-473f-b329-ea4ecd1fea97,0.82,0.751,0.911,0.89,0.789,0.285,True,RECOMMENDED
82838c10-a21d-462c-9e70-b41e09b9a1f1,388f0ebb-e27d-42b6-8b90-6307f0fa4fc3,c4bbc12c-772f-4932-b8f7-33947b0b0651,0.809,0.857,0.727,0.757,0.901,0.17,True,ALTERNATIVE
868c79b2-f912-4de5-ab0e-d6bb51998394,388f0ebb-e27d-42b6-8b90-6307f0fa4fc3,a70455cc-6f0f-4799-9307-616990eed20f,0.81,0.836,0.77,0.76,0.883,0.185,True,ALTERNATIVE
d34bf4e8-6824-4cee-a006-bb61128e5d35,388f0ebb-e27d-42b6-8b90-6307f0fa4fc3,906b9bde-26a7-4abf-951c-fe74a0417103,0.834,0.862,0.741,0.809,0.963,0.147,True,ALTERNATIVE
0a269bdb-6d5d-4b17-94ca-2b279a4ad45e,388f0ebb-e27d-42b6-8b90-6307f0fa4fc3,398f64bf-9c85-4742-8dbc-cefd0a151665,0.797,0.912,0.664,0.706,0.873,0.194,True,RECOMMENDED
aeb69c2f-6d8a-4903-9ae4-742421974e31,388f0ebb-e27d-42b6-8b90-6307f0fa4fc3,43f1f5d4-c08b-4b32-95bc-e3dd3a8e7b65,0.75,0.738,0.767,0.803,0.706,0.297,True,RECOMMENDED
2b6504cc-426d-45b2-be7a-783439050219,a740b04a-0bf8-4398-b4ae-8458cf3dc332,4136d8bc-aabf-4660-88b5-d3d0f4b859d8,0.766,0.876,0.611,0.659,0.97,0.319,True,RECOMMENDED
19e360c3-77d3-4f32-bcde-a568fe9a43d2,a740b04a-0bf8-4398-b4ae-8458cf3dc332,c8e4e224-374f-4960-b3d6-ada1f42177c5,0.79,0.75,0.822,0.82,0.788,0.202,True,ALTERNATIVE
5b2a4a58-274e-4000-a9b4-70b28ceb4d54,a740b04a-0bf8-4398-b4ae-8458cf3dc332,10d7ae38-8b5c-4797-9790-7b1c4e33656f,0.782,0.849,0.669,0.69,0.961,0.242,True,ALTERNATIVE
dbb17d0f-0ad5-44de-90d1-504757232aa5,a740b04a-0bf8-4398-b4ae-8458cf3dc332,af51b029-088e-4bd1-afa6-2f69e12673f8,0.873,0.889,0.908,0.878,0.774,0.142,True,RECOMMENDED
5bb221c5-565b-40cb-a5b9-636013da746c,a740b04a-0bf8-4398-b4ae-8458cf3dc332,7d25ef75-8de0-421d-83be-6d099192ab9c,0.761,0.886,0.741,0.754,0.578,0.362,True,RECOMMENDED
96cbe9aa-a0f9-463c-b769-9bd838273b21,a5502b1d-e3e9-4218-a743-8ac046a9da52,8f070afc-60ae-4084-a9f0-6ad6a3526d4f,0.835,0.89,0.775,0.821,0.853,0.206,True,RECOMMENDED
31695d70-49f0-493a-857d-438252d48e02,a5502b1d-e3e9-4218-a743-8ac046a9da52,7fbc1239-4c4c-4e02-8046-abe9669c4d99,0.847,0.909,0.792,0.78,0.898,0.172,True,RECOMMENDED
8ace35b4-2b70-4e42-96e0-bad6ea8b42b2,a5502b1d-e3e9-4218-a743-8ac046a9da52,9957ffdc-c505-4e37-bd25-8a5da3185085,0.834,0.79,0.925,0.845,0.751,0.159,True,RECOMMENDED
21a01879-073f-4d9e-958c-1365ab95ba3f,a5502b1d-e3e9-4218-a743-8ac046a9da52,a38705dc-2303-4c90-8515-d3d1bc07b0fd,0.82,0.98,0.664,0.754,0.84,0.242,True,RECOMMENDED
1b7aad1f-4483-45e2-a999-de4ed906c7b0,a5502b1d-e3e9-4218-a743-8ac046a9da52,dad4905c-bff2-4fb6-9dbc-825507de6fe7,0.804,0.855,0.846,0.8,0.645,0.259,True,RECOMMENDED
9edf78f3-4d85-4070-8160-985bf472b1b5,8bd5b07a-0853-462c-b8c7-2806a6514712,fbbec00b-d3e6-4215-8e9a-60856581e619,0.677,0.766,0.522,0.564,0.935,0.39,True,ALTERNATIVE
0281550c-ec02-49a9-8147-42127c3e657a,8bd5b07a-0853-462c-b8c7-2806a6514712,dc150a57-805f-45c9-aec7-830ea087db01,0.752,0.775,0.668,0.711,0.918,0.268,True,ALTERNATIVE
9ec90790-68d7-42a9-84f1-7a2dc91ca780,8bd5b07a-0853-462c-b8c7-2806a6514712,db90e15c-548b-4110-8332-b5fecd159b57,0.814,0.896,0.741,0.688,0.95,0.247,True,RECOMMENDED
3d4745a1-0314-4771-baa1-abbfda0ce974,8bd5b07a-0853-462c-b8c7-2806a6514712,d0daef99-8b26-4902-8efa-ab671525f1c3,0.88,0.843,0.921,0.907,0.863,0.127,True,RECOMMENDED
d4f4c318-edb7-4b4c-9b52-e84107bfb29b,8bd5b07a-0853-462c-b8c7-2806a6514712,e42e68d0-b7a4-4602-844a-ac439c8b9c40,0.736,0.928,0.618,0.625,0.724,0.42,True,ALTERNATIVE
c96934c4-9988-4ae5-be42-1b738a91bed8,ef9a659d-a98d-4e6e-99fc-acf54b042c23,26ea46e0-b7e3-4df1-92a6-12de825ebcfc,0.878,0.937,0.866,0.751,0.935,0.152,True,RECOMMENDED
ae47110d-649c-48e6-a715-a4ae7e1361b7,ef9a659d-a98d-4e6e-99fc-acf54b042c23,8630d1e2-6516-4be4-8999-4fd4f97fd11f,0.868,0.93,0.887,0.774,0.836,0.187,True,RECOMMENDED
c4280435-a344-4e0a-9774-76958e8296f6,ef9a659d-a98d-4e6e-99fc-acf54b042c23,98ae836c-428b-45d8-b3b1-f6c087bad629,0.852,0.931,0.838,0.823,0.726,0.151,True,RECOMMENDED
14fe59a8-b068-4a02-8a04-88079545572a,ef9a659d-a98d-4e6e-99fc-acf54b042c23,a087e173-a088-4438-b58e-1393a418ec70,0.806,0.846,0.756,0.831,0.779,0.214,True,RECOMMENDED
add03301-1289-4616-872c-d5b0db61fcfc,ef9a659d-a98d-4e6e-99fc-acf54b042c23,bfc09a32-b57e-45dc-bded-9de9cbfe54ab,0.68,0.685,0.65,0.723,0.727,0.42,True,ALTERNATIVE
4f65d136-4c99-4259-bcd6-9abd020091a9,5c911944-e815-46c5-acc6-2b5208d57565,40073a2c-3d53-48fa-b7cb-86cfc1e69a96,0.826,0.904,0.781,0.763,0.793,0.161,True,ALTERNATIVE
316b2bcc-6451-4c6e-9bdd-236731acf146,5c911944-e815-46c5-acc6-2b5208d57565,4385e1ac-ff56-499c-b3ea-f627b0f1cf96,0.805,0.973,0.728,0.655,0.774,0.263,True,ALTERNATIVE
2789b9de-a699-4891-b88e-2f1bda822c15,5c911944-e815-46c5-acc6-2b5208d57565,763f4df5-1ce9-4f47-8308-fcc0b4922480,0.767,0.889,0.646,0.657,0.87,0.296,True,ALTERNATIVE
64317eb0-7b62-4ef5-890b-48a44c6a8d7d,5c911944-e815-46c5-acc6-2b5208d57565,91b9a495-be13-472f-9c89-32f84d23bb60,0.739,0.798,0.631,0.717,0.812,0.24,True,ALTERNATIVE
b5142cb8-3fbd-41f6-a060-99418b56c3ed,5c911944-e815-46c5-acc6-2b5208d57565,a658c424-9743-47b5-8985-48888b493f46,0.719,0.799,0.662,0.671,0.774,0.42,True,ALTERNATIVE
6590a275-7103-46bc-a728-8e5a476a3d9c,9454035f-8c21-4822-b494-e19530f6717c,4136d8bc-aabf-4660-88b5-d3d0f4b859d8,0.722,0.81,0.596,0.711,0.79,0.333,True,ALTERNATIVE
36969e1a-c1ac-49f3-bc49-f9aefd7d6547,9454035f-8c21-4822-b494-e19530f6717c,10d7ae38-8b5c-4797-9790-7b1c4e33656f,0.742,0.838,0.646,0.63,0.847,0.28,True,ALTERNATIVE
c1565a52-90c6-42be-a95d-aab9575d598e,9454035f-8c21-4822-b494-e19530f6717c,af51b029-088e-4bd1-afa6-2f69e12673f8,0.816,0.904,0.758,0.689,0.884,0.206,True,ALTERNATIVE
456ab735-ed53-4ab3-af6b-3e4baeb3f026,9454035f-8c21-4822-b494-e19530f6717c,c8e4e224-374f-4960-b3d6-ada1f42177c5,0.762,0.751,0.701,0.714,0.97,0.246,True,ALTERNATIVE
e471a5e8-3476-44d0-afeb-7e5ecd03267a,9454035f-8c21-4822-b494-e19530f6717c,7d25ef75-8de0-421d-83be-6d099192ab9c,0.69,0.647,0.64,0.732,0.867,0.367,True,ALTERNATIVE
2e5f1a06-1d36-4d72-8050-cc6dfa1ada49,e9ec4a51-1368-49f6-9d59-fd6c933d0111,8f070afc-60ae-4084-a9f0-6ad6a3526d4f,0.792,0.804,0.798,0.759,0.811,0.233,True,ALTERNATIVE
25340b5b-8f9d-4c0e-a100-d5e7bfd040cd,e9ec4a51-1368-49f6-9d59-fd6c933d0111,a38705dc-2303-4c90-8515-d3d1bc07b0fd,0.768,0.778,0.684,0.722,0.954,0.225,True,ALTERNATIVE
440436ed-2f8b-45c3-9bb4-c4449caaca8a,e9ec4a51-1368-49f6-9d59-fd6c933d0111,7fbc1239-4c4c-4e02-8046-abe9669c4d99,0.848,0.873,0.83,0.848,0.808,0.127,True,RECOMMENDED
05bba14f-8f24-486c-b1fc-ebe4d345da6b,e9ec4a51-1368-49f6-9d59-fd6c933d0111,dad4905c-bff2-4fb6-9dbc-825507de6fe7,0.734,0.835,0.598,0.663,0.861,0.322,True,ALTERNATIVE
eb01b4e2-7b1c-4078-bb59-5566ab831fec,e9ec4a51-1368-49f6-9d59-fd6c933d0111,9957ffdc-c505-4e37-bd25-8a5da3185085,0.778,0.719,0.792,0.793,0.91,0.287,True,ALTERNATIVE
03e63bc6-ccad-4671-93a9-e42b2f6750f9,56235885-2b27-4d08-bd01-a963a6c42bfb,40073a2c-3d53-48fa-b7cb-86cfc1e69a96,0.85,0.98,0.731,0.728,0.97,0.253,True,RECOMMENDED
af940ccc-4154-421c-ba4a-196cb4cbfd2c,56235885-2b27-4d08-bd01-a963a6c42bfb,763f4df5-1ce9-4f47-8308-fcc0b4922480,0.785,0.884,0.625,0.716,0.968,0.272,True,RECOMMENDED
404842cf-7690-433d-9a3e-ea17937b75ea,56235885-2b27-4d08-bd01-a963a6c42bfb,a658c424-9743-47b5-8985-48888b493f46,0.731,0.824,0.617,0.633,0.875,0.32,True,RECOMMENDED
1db85d57-7141-42ba-b2a7-c09debe72725,56235885-2b27-4d08-bd01-a963a6c42bfb,4385e1ac-ff56-499c-b3ea-f627b0f1cf96,0.846,0.779,0.861,0.841,0.948,0.081,True,RECOMMENDED
c6480747-9a2a-44ed-8967-6b18a3b28854,56235885-2b27-4d08-bd01-a963a6c42bfb,91b9a495-be13-472f-9c89-32f84d23bb60,0.748,0.674,0.823,0.852,0.661,0.26,True,ALTERNATIVE
074603fc-3989-48fc-8e78-dacb4f7772a2,405e8ae7-4681-4687-a1d9-fc876553f9bc,c9b28a7c-32c9-4810-ad53-306fdfe493a2,0.785,0.892,0.693,0.684,0.83,0.226,True,RECOMMENDED
43956fb9-5605-4dae-b236-2f60cb60b93e,405e8ae7-4681-4687-a1d9-fc876553f9bc,7bfe60a6-64cf-4599-a097-8ed76029f6ed,0.799,0.924,0.604,0.742,0.97,0.269,True,ALTERNATIVE
c48bdd93-dcd0-487b-b519-9ef65c843c62,405e8ae7-4681-4687-a1d9-fc876553f9bc,619e4ef2-528f-46fa-8496-da411515660b,0.874,0.905,0.844,0.83,0.928,0.161,True,RECOMMENDED
977b4a1c-d908-454b-8eaa-184690c99807,405e8ae7-4681-4687-a1d9-fc876553f9bc,6ea89295-5e24-46da-82df-f97b174b4e7f,0.83,0.844,0.777,0.792,0.97,0.211,True,RECOMMENDED
59cca21d-e109-4e5d-862c-20d33465e5da,405e8ae7-4681-4687-a1d9-fc876553f9bc,d5dddfb4-cc8d-4edf-bacb-77153dc87653,0.769,0.798,0.752,0.812,0.733,0.328,True,RECOMMENDED
1c520388-3aa3-44f3-b683-fe0814bbdcb4,395cf5d0-2190-4cc3-a242-a7ea7aae536d,8e9c5931-7b24-4db7-92c4-76147fbd4ed4,0.709,0.919,0.506,0.544,0.842,0.388,True,ALTERNATIVE
13cbbd67-a600-45c9-83bb-9d97c4c95994,395cf5d0-2190-4cc3-a242-a7ea7aae536d,81a36176-68ec-4261-a2af-d7762e55f556,0.852,0.811,0.856,0.841,0.97,0.172,True,RECOMMENDED
51ffe5b1-c8fd-4252-90bb-e82d34be2ea4,395cf5d0-2190-4cc3-a242-a7ea7aae536d,04960364-6024-4942-9077-a4bda310ae9c,0.872,0.952,0.847,0.762,0.912,0.213,True,RECOMMENDED
dd609d66-a4ec-44e2-949c-b28005d3819f,395cf5d0-2190-4cc3-a242-a7ea7aae536d,a121451e-2342-4ed9-addf-5080ca7818f5,0.707,0.787,0.595,0.639,0.793,0.269,True,RECOMMENDED
56f23e88-d59c-4790-96bd-ba488f7a6215,395cf5d0-2190-4cc3-a242-a7ea7aae536d,8a038865-55b6-4b1b-b756-4a80915bfd9e,0.728,0.682,0.736,0.782,0.772,0.304,True,ALTERNATIVE
546ecd67-8fe2-45bf-a9c2-36bdebb9f4b5,382a36d5-4099-49b1-a64c-b6c7a6ed98cc,7f0f6929-eb32-40c7-8a9d-6125875f1c67,0.765,0.848,0.667,0.724,0.827,0.295,True,ALTERNATIVE
4b0507b6-0cc4-4520-9693-93224c07b083,382a36d5-4099-49b1-a64c-b6c7a6ed98cc,0fccc82e-e112-446d-a876-2ed436d86120,0.831,0.832,0.811,0.785,0.924,0.161,True,RECOMMENDED
7205e45e-8ccf-491c-9f17-00b054f00ff6,382a36d5-4099-49b1-a64c-b6c7a6ed98cc,17ea17dc-808e-473f-b329-ea4ecd1fea97,0.829,0.839,0.817,0.752,0.917,0.145,True,RECOMMENDED
af6f4d02-797b-49d9-8464-fbf0deb0ae93,382a36d5-4099-49b1-a64c-b6c7a6ed98cc,065ccff1-2c19-4d20-9bee-332b883310ac,0.869,0.9,0.808,0.852,0.93,0.127,True,RECOMMENDED
e7c2f0ee-a594-4433-8521-126bccad50a0,382a36d5-4099-49b1-a64c-b6c7a6ed98cc,86e5cc5b-fee4-48db-bb91-f3ede1c5fac8,0.692,0.715,0.705,0.696,0.619,0.334,True,ALTERNATIVE
c4c01557-bf2b-429f-bf16-3e020734db3f,cc014e70-3c17-41c3-aa48-a37439310591,c8ec0c5a-1b95-4ce4-ac25-7a7c78a4c07b,0.775,0.882,0.638,0.719,0.859,0.262,True,ALTERNATIVE
a60d528e-d0ce-4fe1-8d9c-e346fbb3e6e0,cc014e70-3c17-41c3-aa48-a37439310591,e50b7d42-3489-4b6c-869f-f9f74f72fa89,0.738,0.859,0.563,0.658,0.907,0.329,True,RECOMMENDED
5c1bb11e-1f52-4e9a-bcf3-818a6da1dacf,cc014e70-3c17-41c3-aa48-a37439310591,cb432dbd-9861-4c08-adb4-de6082979c23,0.775,0.886,0.596,0.713,0.929,0.248,True,RECOMMENDED
f3b3902f-2751-4b78-81b1-adfc83831e16,cc014e70-3c17-41c3-aa48-a37439310591,c55f0020-0c8c-4b3e-9378-b621bac0e145,0.786,0.861,0.695,0.712,0.907,0.279,True,ALTERNATIVE
e0e10914-6922-47f8-bbca-af27236f9fdc,cc014e70-3c17-41c3-aa48-a37439310591,a6530821-88fd-4a5e-8e0f-7c85fdb978f0,0.791,0.733,0.826,0.87,0.806,0.28,True,RECOMMENDED
6ed1b7eb-0a5d-4ec8-92b3-348351101cad,8c8c1d9c-1c63-41e8-a524-e8e330171c60,a7105688-e356-4d10-bd07-40b605f74f8e,0.866,0.98,0.794,0.778,0.9,0.252,True,RECOMMENDED
fa61347c-6707-4111-b838-588147cfb395,8c8c1d9c-1c63-41e8-a524-e8e330171c60,e40acc49-3695-4602-bcf6-f973deeb580f,0.85,0.875,0.803,0.78,0.97,0.155,True,RECOMMENDED
c29c4b33-9ba5-4599-998f-5f4a8b0d4018,8c8c1d9c-1c63-41e8-a524-e8e330171c60,0cc0e0a4-dfdb-4a79-928d-3501e5261ebf,0.848,0.849,0.855,0.764,0.909,0.1,True,RECOMMENDED
